code,prefecture,jititai,city_kana,zip,address,tel,latitude,longitude,,区判定,No
112372,埼玉県,三郷市,みさとし,341-8501,埼玉県三郷市花和田648-1,048-953-1111,35.830159,139.8717089,Google Maps,,542
112381,埼玉県,蓮田市,はすだし,349-0193,埼玉県蓮田市大字黒浜2799-1,048-768-3111,35.9945368,139.6621889,Google Maps,,543
112399,埼玉県,坂戸市,さかどし,350-0292,埼玉県坂戸市千代田1-1-1,049-283-1331,35.9572776,139.4030231,Google Maps,,544
112402,埼玉県,幸手市,さってし,340-0192,埼玉県幸手市東4-6-8,0480-43-1111,36.0780755,139.7257969,Google Maps,,545
112411,埼玉県,鶴ヶ島市,つるがしまし,350-2292,埼玉県鶴ヶ島市大字三ツ木16-1,049-271-1111,35.9343692,139.3931646,Google Maps,,546
112429,埼玉県,日高市,ひだかし,350-1292,埼玉県日高市大字南平沢1020,042-989-2111,35.9076935,139.3391073,Google Maps,,547
112437,埼玉県,吉川市,よしかわし,342-8501,埼玉県吉川市きよみ野1-1,048-982-5111,35.8960694,139.8556157,Google Maps,,548
112453,埼玉県,ふじみ野市,ふじみのし,356-8501,埼玉県ふじみ野市福岡1-1-1,049-261-2611,35.879887,139.5197189,Google Maps,,549
112461,埼玉県,白岡市,しらおかし,349-0292,埼玉県白岡市千駄野432,0480-92-1111,36.0190367,139.6765119,Google Maps,,550
113018,埼玉県,伊奈町,いなまち,362-8517,埼玉県北足立郡伊奈町中央四丁目355番地,048-721-2111,35.999669,139.623708,Google Maps,,551
113247,埼玉県,三芳町,みよしまち,354-8555,埼玉県入間郡三芳町大字藤久保1100-1,049-258-0019,35.8289837,139.5272811,Google Maps,,552
113263,埼玉県,毛呂山町,もろやままち,350-0493,埼玉県入間郡毛呂山町中央2-1,049-295-2112,35.9414878,139.315983,Google Maps,,553
113271,埼玉県,越生町,おごせまち,350-0494,埼玉県入間郡越生町大字越生900-2,049-292-3121,35.9646994,139.2940631,Google Maps,,554
113417,埼玉県,滑川町,なめがわまち,355-8585,埼玉県比企郡滑川町大字福田750-1,0493-56-2211,36.0660052,139.3609073,Google Maps,,555
113425,埼玉県,嵐山町,らんざんまち,355-0211,埼玉県比企郡嵐山町大字杉山1030-1,0493-62-2150,36.0566479,139.3205532,Google Maps,,556
113433,埼玉県,小川町,おがわまち,355-0392,埼玉県比企郡小川町大字大塚55,0493-72-1221,36.0572698,139.2618799,Google Maps,,557
113468,埼玉県,川島町,かわじままち,350-0192,埼玉県比企郡川島町大字下八ツ林870-1,049-297-1811,35.9924791,139.4842976,Google Maps,,558
113476,埼玉県,吉見町,よしみまち,355-0192,埼玉県比企郡吉見町大字下細谷411,0493-54-1511,36.0398636,139.4537104,Google Maps,,559
113484,埼玉県,鳩山町,はとやままち,350-0392,埼玉県比企郡鳩山町大字大豆戸184-16,049-296-1211,35.9814845,139.3339567,Google Maps,,560
113492,埼玉県,ときがわ町,ときがわまち,355-0395,埼玉県比企郡ときがわ町大字玉川2490,0493-65-1521,36.0085832,139.2967659,Google Maps,,561
113611,埼玉県,横瀬町,よこぜまち,368-0072,埼玉県秩父郡横瀬町大字横瀬4545,0494-25-0111,35.9873109,139.1000716,Google Maps,,562
113620,埼玉県,皆野町,みなのまち,369-1492,埼玉県秩父郡皆野町大字皆野1420-1,0494-62-1230,36.0708172,139.0988043,Google Maps,,563
113638,埼玉県,長瀞町,ながとろまち,369-1392,埼玉県秩父郡長瀞町大字本野上1035-1,0494-66-3111,36.114715,139.1096546,Google Maps,,564
113654,埼玉県,小鹿野町,おがのまち,368-0192,埼玉県秩父郡小鹿野町小鹿野89,0494-75-1221,36.0171893,139.008531,Google Maps,,565
113697,埼玉県,東秩父村,ひがしちちぶむら,355-0393,埼玉県秩父郡東秩父村大字御堂634,0493-82-1221,36.0582314,139.1946444,Google Maps,,566
113816,埼玉県,美里町,みさとまち,367-0194,埼玉県児玉郡美里町大字木部323-1,0495-76-1111,36.1771483,139.1813361,Google Maps,,567
113832,埼玉県,神川町,かみかわまち,367-0292,埼玉県児玉郡神川町大字植竹909,0495-77-2111,36.2141933,139.1014396,Google Maps,,568
113859,埼玉県,上里町,かみさとまち,369-0392,埼玉県児玉郡上里町大字七本木5518,0495-35-1221,36.2516326,139.1449743,Google Maps,,569
114081,埼玉県,寄居町,よりいまち,369-1292,埼玉県大里郡寄居町大字寄居1180-1,048-581-2121,36.1184038,139.1929618,Google Maps,,570
114421,埼玉県,宮代町,みやしろまち,345-8504,埼玉県南埼玉郡宮代町笠原1-4-1,0480-34-1111,36.0226077,139.7229177,Google Maps,,571
114642,埼玉県,杉戸町,すぎとまち,345-8502,埼玉県北葛飾郡杉戸町清地2-9-29,0480-33-1111,36.025466,139.7367371,Google Maps,,572
114651,埼玉県,松伏町,まつぶしまち,343-0192,埼玉県北葛飾郡松伏町大字松伏2424,048-991-2711,35.92611,139.8152008,Google Maps,,573
121002,千葉県,千葉市,ちばし,260-8722,千葉県千葉市中央区千葉港1-1,043-245-5111,35.6071266,140.1062141,Google Maps,,574
122025,千葉県,銚子市,ちょうしし,288-8601,千葉県銚子市若宮町1-1,0479-24-8181,35.7341872,140.8273705,Google Maps,,575
122033,千葉県,市川市,いちかわし,272-8501,千葉県市川市八幡1-1-1,047-334-1111,35.7218095,139.9307553,Google Maps,,576
122041,千葉県,船橋市,ふなばしし,273-8501,千葉県船橋市湊町2-10-25,047-436-2111,35.6947103,139.9825097,Google Maps,,577
122050,千葉県,館山市,たてやまし,294-8601,千葉県館山市北条1145-1,0470-22-3111,34.9965879,139.8700534,Google Maps,,578
122068,千葉県,木更津市,きさらづし,292-8501,千葉県木更津市富士見1-2-1,0438-23-7111,35.3812389,139.9249075,Google Maps,,579
122076,千葉県,松戸市,まつどし,271-8588,千葉県松戸市根本387-5,047-366-1111,35.7872853,139.9030472,Google Maps,,580
122084,千葉県,野田市,のだし,278-8550,千葉県野田市鶴奉7-1,04-7125-1111,35.9550627,139.8747948,Google Maps,,581
122106,千葉県,茂原市,もばらし,297-8511,千葉県茂原市道表1,0475-23-2111,35.4282867,140.2878932,Google Maps,,582
122114,千葉県,成田市,なりたし,286-8585,千葉県成田市花崎町760,0476-22-1111,35.7766787,140.3189175,Google Maps,,583
122122,千葉県,佐倉市,さくらし,285-8501,千葉県佐倉市海隣寺町97,043-484-1111,35.7234882,140.2239702,Google Maps,,584
122131,千葉県,東金市,とうがねし,283-8511,千葉県東金市東岩崎1番地1,0475-50-1111,35.5598711,140.3660079,Google Maps,,585
122157,千葉県,旭市,あさひし,289-2595,千葉県旭市ニの2132,0479-62-1212,35.7160491,140.6483295,Google Maps,,586
122165,千葉県,習志野市,ならしのし,275-8601,千葉県習志野市鷺沼2-1-1,047-451-1151,35.6816458,140.0272438,Google Maps,,587
122173,千葉県,柏市,かしわし,277-8505,千葉県柏市柏5-10-1,04-7167-1111,35.8351606,140.0025391,Google Maps,,588
122181,千葉県,勝浦市,かつうらし,299-5292,千葉県勝浦市新官1343-1,0470-73-1211,35.1522147,140.3209416,Google Maps,,589
122190,千葉県,市原市,いちはらし,290-8501,千葉県市原市国分寺台中央1-1-1,0436-22-1111,35.497971,140.1154896,Google Maps,,590
122203,千葉県,流山市,ながれやまし,270-0192,千葉県流山市平和台1-1-1,04-7158-1111,35.8562407,139.9024496,Google Maps,,591
122211,千葉県,八千代市,やちよし,276-8501,千葉県八千代市大和田新田312-5,047-483-1151,35.7221516,140.1004005,Google Maps,,592
122220,千葉県,我孫子市,あびこし,270-1192,千葉県我孫子市我孫子1858,04-7185-1111,35.8645934,140.0287917,Google Maps,,593
122238,千葉県,鴨川市,かもがわし,296-8601,千葉県鴨川市横渚1450,04-7092-1111,35.1121478,140.0982753,Google Maps,,594
122246,千葉県,鎌ケ谷市,かまがやし,273-0195,千葉県鎌ケ谷市新鎌ケ谷2-6-1,047-445-1141,35.7768584,140.0002405,Google Maps,,595
122254,千葉県,君津市,きみつし,299-1192,千葉県君津市久保2-13-1,0439-56-1581,35.3305474,139.9022383,Google Maps,,596
122262,千葉県,富津市,ふっつし,293-8506,千葉県富津市下飯野2443,0439-80-1222,35.3037644,139.8571168,Google Maps,,597
122271,千葉県,浦安市,うらやすし,279-8501,千葉県浦安市猫実1-1-1,047-351-1111,35.6531444,139.9019379,Google Maps,,598
122289,千葉県,四街道市,よつかいどうし,284-8555,千葉県四街道市鹿渡無番地,043-421-2111,35.666563,140.176818,Google Maps,,599
122297,千葉県,袖ケ浦市,そでがうらし,299-0292,千葉県袖ケ浦市坂戸市場1-1,0438-62-2111,35.4298409,139.954397,Google Maps,,600
122301,千葉県,八街市,やちまたし,289-1192,千葉県八街市八街ほ35-29,043-443-1111,35.6661903,140.31787,Google Maps,,601
122319,千葉県,印西市,いんざいし,270-1396,千葉県印西市大森2364-2,0476-42-5111,35.8323682,140.1458509,Google Maps,,602
122327,千葉県,白井市,しろいし,270-1492,千葉県白井市復1123,047-492-1111,35.7906791,140.0555913,Google Maps,,603
122335,千葉県,富里市,とみさとし,286-0292,千葉県富里市七栄652-1,0476-93-1111,35.7270924,140.3444968,Google Maps,,604
122343,千葉県,南房総市,みなみぼうそうし,299-2492,千葉県南房総市富浦町青木28,0470-33-1021,35.0431378,139.8399791,Google Maps,,605
122351,千葉県,匝瑳市,そうさし,289-2198,千葉県匝瑳市八日市場ハ793番地2,0479-73-0084,35.7078677,140.5642774,Google Maps,,606
122360,千葉県,香取市,かとりし,287-8501,千葉県香取市佐原ロ2127,0478-54-1111,35.8975678,140.4985674,Google Maps,,607
122378,千葉県,山武市,さんむし,289-1392,千葉県山武市殿台296,0475-80-1112,35.6029671,140.4135896,Google Maps,,608
122386,千葉県,いすみ市,いすみし,298-8501,千葉県いすみ市大原7400-1,0470-62-1111,35.2539697,140.3845667,Google Maps,,609
122394,千葉県,大網白里市,おおあみしらさとし,299-3292,千葉県大網白里市大網115-2,0475-70-0300,35.5217341,140.320973,Google Maps,,610
123226,千葉県,酒々井町,しすいまち,285-8510,千葉県印旛郡酒々井町中央台4-11,043-496-1171,35.724769,140.2691174,Google Maps,,611
123293,千葉県,栄町,さかえまち,270-1592,千葉県印旛郡栄町安食台1-2,0476-95-1111,35.8413309,140.2439294,Google Maps,,612
123421,千葉県,神崎町,こうざきまち,289-0292,千葉県香取郡神崎町神崎本宿163,0478-72-2111,35.9016356,140.4051612,Google Maps,,613
123471,千葉県,多古町,たこまち,289-2292,千葉県香取郡多古町多古584,0479-76-2611,35.7359207,140.4680433,Google Maps,,614
123498,千葉県,東庄町,とうのしょうまち,289-0692,千葉県香取郡東庄町笹川い4713-131,0478-86-1111,35.8371678,140.6685548,Google Maps,,615
124036,千葉県,九十九里町,くじゅうくりまち,283-0195,千葉県山武郡九十九里町片貝4099,0475-70-3100,35.5347585,140.4411931,Google Maps,,616
124095,千葉県,芝山町,しばやままち,289-1692,千葉県山武郡芝山町小池992,0479-77-3901,35.6931912,140.4144265,Google Maps,,617
124109,千葉県,横芝光町,よこしばひかりまち,289-1793,千葉県山武郡横芝光町宮川11902,0479-84-1211,35.6656436,140.5044844,Google Maps,,618
124214,千葉県,一宮町,いちのみやまち,299-4396,千葉県長生郡一宮町一宮2457,0475-42-2111,35.3729519,140.3684077,Google Maps,,619
124222,千葉県,睦沢町,むつざわまち,299-4492,千葉県長生郡睦沢町下之郷1650-1,0475-44-1111,35.3610613,140.3195624,Google Maps,,620
124231,千葉県,長生村,ちょうせいむら,299-4394,千葉県長生郡長生村本郷1-77,0475-32-2111,35.4119089,140.3534746,Google Maps,,621
124249,千葉県,白子町,しらこまち,299-4292,千葉県長生郡白子町関5074-2,0475-33-2111,35.4544401,140.3743976,Google Maps,,622
124265,千葉県,長柄町,ながらまち,297-0298,千葉県長生郡長柄町桜谷712,0475-35-2111,35.4311431,140.2270477,Google Maps,,623
124273,千葉県,長南町,ちょうなんまち,297-0192,千葉県長生郡長南町長南2110,0475-46-2111,35.3864095,140.2371693,Google Maps,,624
124419,千葉県,大多喜町,おおたきまち,298-0292,千葉県夷隅郡大多喜町大多喜93,0470-82-2111,35.2851179,140.2454515,Google Maps,,625
124435,千葉県,御宿町,おんじゅくまち,299-5192,千葉県夷隅郡御宿町須賀1522,0470-68-2511,35.1915622,140.3487256,Google Maps,,626
124630,千葉県,鋸南町,きょなんまち,299-2192,千葉県安房郡鋸南町下佐久間3458,0470-55-2111,35.1111452,139.8357167,Google Maps,,627
131016,東京都,千代田区,ちよだく,102-8688,東京都千代田区九段南1-2-1,03-3264-2111,35.6939726,139.7536284,Google Maps,,628
131024,東京都,中央区,ちゅうおうく,104-8404,東京都中央区築地1-1-1,03-3543-0211,35.6712335,139.7726894,Google Maps,,629
131032,東京都,港区,みなとく,105-8511,東京都港区芝公園1-5-25,03-3578-2111,35.6579896,139.7515522,Google Maps,,630
131041,東京都,新宿区,しんじゅくく,160-8484,東京都新宿区歌舞伎町1-4-1,03-3209-1111,35.6937837,139.7035027,Google Maps,,631
131059,東京都,文京区,ぶんきょうく,112-8555,東京都文京区春日1-16-21,03-3812-7111,35.7078916,139.75275,Google Maps,,632
131067,東京都,台東区,たいとうく,110-8615,東京都台東区東上野4-5-6,03-5246-1111,35.7125889,139.7799389,Google Maps,,633
131075,東京都,墨田区,すみだく,130-8640,東京都墨田区吾妻橋1-23-20,03-5608-1111,35.710203,139.8016147,Google Maps,,634
131083,東京都,江東区,こうとうく,135-8383,東京都江東区東陽4-11-28,03-3647-9111,35.6723119,139.8174658,Google Maps,,635
131091,東京都,品川区,しながわく,140-8715,東京都品川区広町2-1-36,03-3777-1111,35.6092231,139.7301566,Google Maps,,636
131105,東京都,目黒区,めぐろく,153-8573,東京都目黒区上目黒2-19-15,03-3715-1111,35.6413295,139.6982372,Google Maps,,637
131113,東京都,大田区,おおたく,144-8621,東京都大田区蒲田5-13-14,03-5744-1111,35.5613247,139.7159766,Google Maps,,638
131121,東京都,世田谷区,せたがやく,154-8504,東京都世田谷区世田谷4-21-27,03-5432-1111,35.6459934,139.6529117,Google Maps,,639
131130,東京都,渋谷区,しぶやく,150-8010,東京都渋谷区宇田川町1-1,03-3463-1211,35.6637155,139.6977455,Google Maps,,640
131148,東京都,中野区,なかのく,164-8501,東京都中野区中野4-11-19,03-3389-1111,35.7088094,139.6629131,Google Maps,,641
131156,東京都,杉並区,すぎなみく,166-8570,東京都杉並区阿佐谷南1-15-1,03-3312-2111,35.6997417,139.6361999,Google Maps,,642
131164,東京都,豊島区,としまく,171-8422,東京都豊島区南池袋2-45-1,03-3981-1111,35.7261041,139.716654,Google Maps,,643
131172,東京都,北区,きたく,114-8508,東京都北区王子本町1-15-22,03-3908-1111,35.7529694,139.7341477,Google Maps,,644
131181,東京都,荒川区,あらかわく,116-8501,東京都荒川区荒川2-2-3,03-3802-3111,35.7361602,139.7834597,Google Maps,,645
131199,東京都,板橋区,いたばしく,173-8501,東京都板橋区板橋2-66-1,03-3964-1111,35.7510286,139.7091676,Google Maps,,646
131202,東京都,練馬区,ねりまく,176-8501,東京都練馬区豊玉北6-12-1,03-3993-1111,35.7356702,139.6517044,Google Maps,,647
131211,東京都,足立区,あだちく,120-8510,東京都足立区中央本町1-17-1,03-3880-5111,35.7750049,139.8044358,Google Maps,,648
131229,東京都,葛飾区,かつしかく,124-8555,東京都葛飾区立石5-13-1,03-3695-1111,35.7429768,139.8474082,Google Maps,,649
131237,東京都,江戸川区,えどがわく,132-8501,東京都江戸川区中央1-4-1,03-3652-1151,35.7067967,139.8684502,Google Maps,,650
132012,東京都,八王子市,はちおうじし,192-8501,東京都八王子市元本郷町3-24-1,042-626-3111,35.6666466,139.3159957,Google Maps,,651
132021,東京都,立川市,たちかわし,190-8666,東京都立川市泉町1156-9,042-523-2111,35.7138321,139.4077861,Google Maps,,652
132039,東京都,武蔵野市,むさしのし,180-8777,東京都武蔵野市緑町2-2-28,0422-51-5131,35.7177674,139.5661616,Google Maps,,653
132047,東京都,三鷹市,みたかし,181-8555,東京都三鷹市野崎1-1-1,0422-45-1151,35.6833364,139.5591106,Google Maps,,654
132055,東京都,青梅市,おうめし,198-8701,東京都青梅市東青梅1-11-1,0428-22-1111,35.7878502,139.2757966,Google Maps,,655
132063,東京都,府中市,ふちゅうし,183-8703,東京都府中市宮西町2-24,042-364-4111,35.669494,139.4770622,Google Maps,,656
